chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
17	46410000	46675000	17	46410000	46675000	255,255,0	1.6817	0.033822	0.05643	0.87892	0.94444
17	59945000	60195000	17	59945000	60195000	255,255,0	1.6053	0.03031	0.059942	0.848	0.928
17	64710000	65080000	17	64710000	65080000	255,255,0	1.0605	0.043218	0.046544	0.81958	0.53178
17	12660000	12925000	17	12660000	12925000	255,255,0	1.4954	0.038742	0.050712	0.7792	0.94444
17	19415000	19680000	17	19415000	19680000	255,255,0	1.2373	0.036513	0.052183	0.84354	0.81268
17	73275000	73410000	17	73275000	73410000	255,255,0	1.5617	0.043421	0.045162	0.88462	0.85165
17	16815000	16905000	17	16815000	16905000	255,255,0	1.1009	0.05649	0.031909	0.71605	0.74074
17	27960000	28115000	17	27960000	28115000	255,255,0	1.3966	0.04972	0.038415	0.90417	0.89583
17	61975000	62095000	17	61975000	62095000	255,255,0	1.3623	0.066141	0.021891	0.77083	0.82639
17	53600000	53700000	17	53600000	53700000	255,255,0	1.0856	0.062755	0.025048	0.77	0.51
17	11885000	12055000	17	11885000	12055000	255,255,0	1.3567	0.050415	0.037247	0.83942	0.81109
17	45180000	45260000	17	45180000	45260000	255,255,0	0.7868	0.07965	0.007899	0.54253	0.60503
17	33635000	33870000	17	33635000	33870000	255,255,0	1.3546	0.042647	0.044717	0.82065	0.92572
17	10250000	10520000	17	10250000	10520000	255,255,0	1.1496	0.044132	0.042723	0.60571	0.82628
17	40440000	40690000	17	40440000	40690000	255,255,0	1.2118	0.048338	0.038134	0.64	0.896
17	62105000	62220000	17	62105000	62220000	255,255,0	1.4819	0.028813	0.057292	0.81061	0.81061
17	5095000	5370000	17	5095000	5370000	255,255,0	1.506	0.028242	0.057333	0.8082	0.95106
17	55925000	56080000	17	55925000	56080000	255,255,0	1.8494	0.054596	0.030608	0.9125	0.90417
17	45905000	45975000	17	45905000	45975000	255,255,0	0.86213	0.053798	0.031213	0.57143	0.53061
17	38700000	38780000	17	38700000	38780000	255,255,0	0.91691	0.046001	0.038397	0.64062	0.60938
17	17570000	17955000	17	17570000	17955000	255,255,0	1.4481	0.036706	0.047467	0.90756	0.90283
17	74860000	75065000	17	74860000	75065000	255,255,0	1.4424	0.04828	0.034862	0.82619	0.92143
17	40715000	40840000	17	40715000	40840000	255,255,0	1.2142	0.050266	0.032813	0.86538	0.69872
17	8800000	8905000	17	8800000	8905000	255,255,0	1.3213	0.017869	0.064508	0.68182	0.80909
17	26100000	26220000	17	26100000	26220000	255,255,0	1.1494	0.04405	0.03809	0.72917	0.82639
17	42455000	42790000	17	42455000	42790000	255,255,0	0.72404	0.038162	0.043662	0.55526	0.50535
17	74290000	74400000	17	74290000	74400000	255,255,0	1.2341	0.059175	0.022514	0.82645	0.69421
17	56805000	57085000	17	56805000	57085000	255,255,0	1.5217	0.033122	0.048299	0.82015	0.91709
17	46735000	46875000	17	46735000	46875000	255,255,0	1.18	0.056722	0.024677	0.89286	0.57653
17	47930000	48080000	17	47930000	48080000	255,255,0	1.4596	0.045529	0.034792	0.88	0.86222
17	75415000	75495000	17	75415000	75495000	255,255,0	0.98549	0.015435	0.064854	0.57812	0.67188
17	74110000	74280000	17	74110000	74280000	255,255,0	1.5596	0.032712	0.047315	0.85121	0.91349
17	28350000	28425000	17	28350000	28425000	255,255,0	0.80569	0.024385	0.055474	0.51786	0.625
17	46560000	46670000	17	46560000	46670000	255,255,0	1.3201	0.013946	0.065811	0.78388	0.8095
17	63235000	63555000	17	63235000	63555000	255,255,0	1.1213	0.052736	0.02697	0.91504	0.4209
17	41655000	41755000	17	41655000	41755000	255,255,0	1.2218	0.043482	0.036177	0.79	0.79
17	71415000	71725000	17	71415000	71725000	255,255,0	1.0028	0.049162	0.030026	0.86993	0.40166
17	27050000	27275000	17	27050000	27275000	255,255,0	1.5607	0.038775	0.040211	0.92688	0.94269
17	28430000	28665000	17	28430000	28665000	255,255,0	1.3328	0.043373	0.035302	0.9221	0.79529
17	56085000	56250000	17	56085000	56250000	255,255,0	0.81674	0.044706	0.033858	0.55515	0.51838
17	8020000	8215000	17	8020000	8215000	255,255,0	1.1231	0.04138	0.037154	0.75	0.65
17	73605000	73755000	17	73605000	73755000	255,255,0	1.4568	0.03153	0.046618	0.86222	0.86222
17	45280000	45400000	17	45280000	45400000	255,255,0	1.4376	0.038352	0.039725	0.82639	0.85417
17	39695000	39825000	17	39695000	39825000	255,255,0	1.2642	0.021435	0.056326	0.74556	0.87574
17	27280000	27450000	17	27280000	27450000	255,255,0	1.5137	0.039263	0.03819	0.92734	0.90657
17	55320000	55635000	17	55320000	55635000	255,255,0	1.2644	0.043201	0.034229	0.90222	0.61996
17	40570000	40685000	17	40570000	40685000	255,255,0	1.2707	0.024982	0.052206	0.7803	0.84091
17	65360000	65710000	17	65360000	65710000	255,255,0	1.913	0.040623	0.036378	0.96327	0.96653
17	42975000	43210000	17	42975000	43210000	255,255,0	1.2916	0.028535	0.048415	0.90761	0.80254
17	66525000	66750000	17	66525000	66750000	255,255,0	1.2724	0.049399	0.02742	0.85573	0.76087
17	79225000	79455000	17	79225000	79455000	255,255,0	1.2857	0.034334	0.042446	0.79017	0.84688
17	9195000	9465000	17	9195000	9465000	255,255,0	1.2302	0.022758	0.053824	0.60631	0.91632
17	43210000	43285000	17	43210000	43285000	255,255,0	0.90983	0.045815	0.030645	0.625	0.625
17	36830000	36910000	17	36830000	36910000	255,255,0	0.98105	0.037293	0.039013	0.67188	0.60938
17	4330000	4565000	17	4330000	4565000	255,255,0	0.91768	0.047398	0.028812	0.72645	0.5163
17	29060000	29155000	17	29060000	29155000	255,255,0	1.006	0.054118	0.021858	0.7	0.74444
17	59475000	59675000	17	59475000	59675000	255,255,0	1.3595	0.036508	0.039379	0.8375	0.7875
17	61485000	61695000	17	61485000	61695000	255,255,0	1.474	0.045197	0.029904	0.91156	0.80272
17	66770000	66955000	17	66770000	66955000	255,255,0	1.1177	0.030991	0.043865	0.88012	0.57018
17	700000	895000	17	700000	895000	255,255,0	1.52	0.031754	0.042884	0.91316	0.91842
17	4100000	4320000	17	4100000	4320000	255,255,0	1.5852	0.040632	0.033432	0.8905	0.93595
17	38140000	38450000	17	38140000	38450000	255,255,0	0.98498	0.033633	0.04022	0.80125	0.564
17	30800000	30945000	17	30800000	30945000	255,255,0	1.3665	0.04866	0.025113	0.89048	0.84286
17	40705000	40930000	17	40705000	40930000	255,255,0	1.1255	0.04148	0.031731	0.8913	0.57115
17	42840000	42965000	17	42840000	42965000	255,255,0	1.2806	0.038476	0.03432	0.82692	0.83974
17	19885000	20020000	17	19885000	20020000	255,255,0	1.295	0.043755	0.028056	0.85165	0.87363
17	76845000	76980000	17	76845000	76980000	255,255,0	1.3196	0.04381	0.02793	0.82967	0.82967
17	58520000	58735000	17	58520000	58735000	255,255,0	1.303	0.022673	0.048844	0.65584	0.88961
17	37130000	37315000	17	37130000	37315000	255,255,0	1.3183	0.036276	0.03502	0.85088	0.88596
17	38515000	38700000	17	38515000	38700000	255,255,0	1.2228	0.030459	0.0408	0.72807	0.85673
17	17245000	17560000	17	17245000	17560000	255,255,0	1.4914	0.037188	0.033726	0.9123	0.93649
17	36575000	36650000	17	36575000	36650000	255,255,0	0.86853	0.030491	0.040347	0.55357	0.625
17	45740000	45900000	17	45740000	45900000	255,255,0	1.3349	0.048805	0.021729	0.86328	0.82422
17	57390000	57520000	17	57390000	57520000	255,255,0	1.4905	0.039116	0.031372	0.86391	0.85207
17	70120000	70540000	17	70120000	70540000	255,255,0	1.4448	0.029579	0.040868	0.74433	0.95068
17	49060000	49235000	17	49060000	49235000	255,255,0	1.5402	0.031784	0.038459	0.88562	0.91176
17	27695000	27890000	17	27695000	27890000	255,255,0	1.3353	0.030132	0.039674	0.82895	0.92895
17	1800000	1935000	17	1800000	1935000	255,255,0	1.464	0.019662	0.050076	0.86264	0.88462
17	59710000	59920000	17	59710000	59920000	255,255,0	1.4081	0.040616	0.028858	0.89796	0.71894
17	78060000	78380000	17	78060000	78380000	255,255,0	1.4592	0.039856	0.029059	0.84668	0.9209
17	74445000	74520000	17	74445000	74520000	255,255,0	0.76528	0.02632	0.042211	0.51786	0.51786
17	47645000	47775000	17	47645000	47775000	255,255,0	1.5448	0.038573	0.029838	0.87574	0.85207
17	29335000	29545000	17	29335000	29545000	255,255,0	0.94167	0.036112	0.03129	0.60317	0.78458
17	72360000	72530000	17	72360000	72530000	255,255,0	1.3471	0.035969	0.031029	0.81661	0.88581
17	40110000	40285000	17	40110000	40285000	255,255,0	1.0697	0.02786	0.03911	0.67946	0.76834
17	25780000	25925000	17	25780000	25925000	255,255,0	1.2591	0.026203	0.040724	0.84286	0.87143
17	65715000	65960000	17	65715000	65960000	255,255,0	1.413	0.03036	0.036515	0.86833	0.865
17	3575000	3750000	17	3575000	3750000	255,255,0	1.3661	0.033436	0.03337	0.85948	0.84641
17	48930000	49040000	17	48930000	49040000	255,255,0	1.1975	0.024945	0.041748	0.69421	0.80992
17	65090000	65345000	17	65090000	65345000	255,255,0	1.1397	0.022317	0.044328	0.63538	0.83538
17	28130000	28260000	17	28130000	28260000	255,255,0	1.2335	0.037505	0.028964	0.86391	0.80473
17	47495000	47640000	17	47495000	47640000	255,255,0	1.4975	0.03043	0.035831	0.9	0.85238
17	48840000	49050000	17	48840000	49050000	255,255,0	1.3664	0.031729	0.034343	0.839	0.84807
17	61495000	61565000	17	61495000	61565000	255,255,0	0.84997	0.051807	0.014033	0.57143	0.53061
17	33915000	34080000	17	33915000	34080000	255,255,0	1.2386	0.03194	0.033899	0.87132	0.8125
17	48085000	48175000	17	48085000	48175000	255,255,0	1.1049	0.031466	0.034153	0.74074	0.69136
17	1010000	1135000	17	1010000	1135000	255,255,0	0.94781	0.037645	0.02778	0.698	0.59728
17	20925000	21020000	17	20925000	21020000	255,255,0	0.91929	0.045863	0.018862	0.65556	0.65556
17	73760000	73855000	17	73760000	73855000	255,255,0	1.0786	0.041419	0.022899	0.74444	0.65556
17	73885000	74065000	17	73885000	74065000	255,255,0	0.90599	0.036683	0.027343	0.73765	0.50309
17	1165000	1245000	17	1165000	1245000	255,255,0	0.90751	0.027342	0.036505	0.52844	0.68531
17	76685000	76780000	17	76685000	76780000	255,255,0	1.1902	0.026562	0.036774	0.74444	0.76667
17	1620000	1775000	17	1620000	1775000	255,255,0	1.1822	0.037256	0.025919	0.80417	0.79583
17	41170000	41380000	17	41170000	41380000	255,255,0	1.3791	0.020868	0.04206	0.90249	0.87528
17	3755000	4000000	17	3755000	4000000	255,255,0	1.2616	0.027469	0.035206	0.805	0.835
17	76255000	76430000	17	76255000	76430000	255,255,0	1.4338	0.031177	0.031375	0.87908	0.89216
17	73030000	73220000	17	73030000	73220000	255,255,0	1.2007	0.024474	0.038059	0.82548	0.76454
17	69845000	70120000	17	69845000	70120000	255,255,0	1.0637	0.0351	0.02719	0.50595	0.87964
17	48850000	48930000	17	48850000	48930000	255,255,0	1.0137	0.039354	0.022721	0.64062	0.67188
17	4610000	4805000	17	4610000	4805000	255,255,0	1.449	0.025374	0.035802	0.91842	0.90263
17	39845000	40070000	17	39845000	40070000	255,255,0	1.3267	0.036566	0.024569	0.95455	0.67391
17	79480000	79605000	17	79480000	79605000	255,255,0	1.008	0.027259	0.033846	0.76282	0.64744
17	16260000	16345000	17	16260000	16345000	255,255,0	1.0447	0.026287	0.034659	0.70833	0.70833
17	49245000	49355000	17	49245000	49355000	255,255,0	1.2244	0.027267	0.033272	0.72727	0.80992
17	79985000	80150000	17	79985000	80150000	255,255,0	0.87125	0.024293	0.035666	0.53309	0.70956
17	17580000	17685000	17	17580000	17685000	255,255,0	0.99412	0.049933	0.010005	0.79091	0.57273
17	47780000	47870000	17	47780000	47870000	255,255,0	1.1664	0.027252	0.032586	0.74074	0.74074
17	61775000	61920000	17	61775000	61920000	255,255,0	1.404	0.01833	0.04141	0.80476	0.88095
17	25985000	26080000	17	25985000	26080000	255,255,0	1.025	0.033155	0.026429	0.74444	0.7
17	26805000	26880000	17	26805000	26880000	255,255,0	0.77281	0.025362	0.034222	0.51786	0.58929
17	75760000	76005000	17	75760000	76005000	255,255,0	1.1784	0.017426	0.04196	0.66833	0.88167
17	30550000	30665000	17	30550000	30665000	255,255,0	1.1383	0.025607	0.033586	0.7197	0.81061
17	61840000	61920000	17	61840000	61920000	255,255,0	0.94703	0.0097571	0.049284	0.51562	0.67188
17	63110000	63205000	17	63110000	63205000	255,255,0	1.0714	0.0098989	0.048896	0.56667	0.76667
17	72200000	72285000	17	72200000	72285000	255,255,0	0.98028	0.047242	0.011357	0.70833	0.54167
17	38780000	38960000	17	38780000	38960000	255,255,0	1.1026	0.034097	0.024486	0.75	0.77469
17	4980000	5090000	17	4980000	5090000	255,255,0	1.086	0.024185	0.034286	0.71074	0.76033
17	80605000	80720000	17	80605000	80720000	255,255,0	1.4898	0.028665	0.029785	0.84091	0.82576
17	26695000	26880000	17	26695000	26880000	255,255,0	0.98912	0.022653	0.035702	0.7924	0.65205
17	7390000	7475000	17	7390000	7475000	255,255,0	1.0432	0.021196	0.037101	0.59722	0.70833
17	36695000	36830000	17	36695000	36830000	255,255,0	1.0986	0.024406	0.033829	0.67582	0.82967
17	17570000	17775000	17	17570000	17775000	255,255,0	1.1404	0.037269	0.02081	0.93095	0.54048
17	80740000	80880000	17	80740000	80880000	255,255,0	1.2617	0.031594	0.025603	0.84184	0.68878
17	78980000	79085000	17	78980000	79085000	255,255,0	1.1613	0.037011	0.02018	0.80909	0.71818
17	48555000	48785000	17	48555000	48785000	255,255,0	1.4512	0.031495	0.024969	0.862	0.93762
17	5490000	5615000	17	5490000	5615000	255,255,0	1.2166	0.033328	0.023015	0.85256	0.71154
17	27460000	27620000	17	27460000	27620000	255,255,0	1.0873	0.035306	0.020799	0.78516	0.79297
17	19265000	19375000	17	19265000	19375000	255,255,0	1.0429	0.021444	0.034571	0.71074	0.76033
17	80295000	80390000	17	80295000	80390000	255,255,0	1.0561	0.027843	0.028144	0.67778	0.65556
17	1255000	1420000	17	1255000	1420000	255,255,0	1.3364	0.030077	0.025708	0.84926	0.90074
17	21020000	21175000	17	21020000	21175000	255,255,0	1.0387	0.025	0.030749	0.65417	0.8375
17	73900000	74010000	17	73900000	74010000	255,255,0	1.2354	0.034716	0.020926	0.82645	0.79339
17	26970000	27045000	17	26970000	27045000	255,255,0	0.82042	0.012952	0.042099	0.55357	0.625
17	45905000	46100000	17	45905000	46100000	255,255,0	0.82935	0.030035	0.024855	0.61842	0.55526
17	10635000	10765000	17	10635000	10765000	255,255,0	1.0602	0.018984	0.035861	0.53254	0.84024
17	34300000	34400000	17	34300000	34400000	255,255,0	0.97144	0.038682	0.016042	0.79	0.54
17	12275000	12450000	17	12275000	12450000	255,255,0	0.80118	0.027852	0.026847	0.50654	0.63072
17	37695000	37910000	17	37695000	37910000	255,255,0	1.0461	0.027982	0.026338	0.69481	0.7684
17	37910000	38025000	17	37910000	38025000	255,255,0	1.2426	0.033385	0.020706	0.84091	0.7803
17	36480000	36575000	17	36480000	36575000	255,255,0	1.0029	0.035263	0.018691	0.72222	0.7
17	4190000	4320000	17	4190000	4320000	255,255,0	1.1395	0.014324	0.039437	0.52071	0.87574
17	15920000	16100000	17	15920000	16100000	255,255,0	1.0442	0.037011	0.015826	0.89198	0.5216
17	72365000	72460000	17	72365000	72460000	255,255,0	0.97345	0.028898	0.023664	0.76667	0.54444
17	78825000	78960000	17	78825000	78960000	255,255,0	1.1066	0.018612	0.033667	0.57692	0.88462
17	16350000	16430000	17	16350000	16430000	255,255,0	0.90811	0.023942	0.027715	0.60938	0.67188
17	73415000	73515000	17	73415000	73515000	255,255,0	1.1561	0.038949	0.012602	0.79	0.71
17	75530000	75745000	17	75530000	75745000	255,255,0	0.99947	0.036425	0.014858	0.829	0.53463
17	17390000	17555000	17	17390000	17555000	255,255,0	1.1583	0.012833	0.038382	0.6875	0.89338
17	31850000	32005000	17	31850000	32005000	255,255,0	0.7933	0.019975	0.030916	0.50417	0.69583
17	70415000	70535000	17	70415000	70535000	255,255,0	1.1134	0.015066	0.035756	0.52083	0.85417
17	38140000	38345000	17	38140000	38345000	255,255,0	1.142	0.02628	0.024262	0.88333	0.69286
17	70980000	71160000	17	70980000	71160000	255,255,0	1.1098	0.016897	0.033556	0.70679	0.80556
17	6355000	6550000	17	6355000	6550000	255,255,0	1.3364	0.026296	0.024008	0.89211	0.80263
17	7505000	7600000	17	7505000	7600000	255,255,0	0.97858	0.02247	0.02782	0.58889	0.72222
17	64720000	64900000	17	64720000	64900000	255,255,0	1.2413	0.027409	0.022848	0.91667	0.66358
17	74515000	74720000	17	74515000	74720000	255,255,0	1.3473	0.020741	0.028971	0.77381	0.92143
17	37910000	38140000	17	37910000	38140000	255,255,0	1.2147	0.030162	0.019179	0.81664	0.85444
17	79895000	79985000	17	79895000	79985000	255,255,0	0.93673	0.017316	0.031687	0.61728	0.69136
17	4810000	4980000	17	4810000	4980000	255,255,0	1.1593	0.028491	0.020489	0.84429	0.7474
17	55205000	55320000	17	55205000	55320000	255,255,0	1.2863	0.027504	0.021464	0.81061	0.7803
17	40985000	41115000	17	40985000	41115000	255,255,0	1.2391	0.017652	0.031054	0.86391	0.84024
17	67410000	67520000	17	67410000	67520000	255,255,0	1.1172	0.01286	0.035774	0.67769	0.80992
17	42605000	42755000	17	42605000	42755000	255,255,0	1.2183	0.019278	0.029241	0.86222	0.80889
17	73415000	73585000	17	73415000	73585000	255,255,0	1.0859	0.031518	0.016958	0.80277	0.62284
17	78250000	78375000	17	78250000	78375000	255,255,0	1.1829	0.016109	0.032311	0.63462	0.86538
17	40175000	40270000	17	40175000	40270000	255,255,0	1.1115	0.018909	0.029453	0.74444	0.76667
17	56595000	56785000	17	56595000	56785000	255,255,0	1.5166	0.025664	0.022681	0.93075	0.85319
17	55320000	55520000	17	55320000	55520000	255,255,0	1.2944	0.028859	0.019398	0.9025	0.6875
17	17250000	17370000	17	17250000	17370000	255,255,0	1.0984	0.037464	0.010759	0.84028	0.71528
17	42460000	42590000	17	42460000	42590000	255,255,0	1.1681	0.027242	0.020963	0.80473	0.80473
17	46035000	46100000	17	46035000	46100000	255,255,0	0.7147	0.020449	0.026914	0.5	0.5
17	76490000	76670000	17	76490000	76670000	255,255,0	1.0243	0.027963	0.019283	0.80288	0.61565
17	4330000	4455000	17	4330000	4455000	255,255,0	1.0667	0.036564	0.010674	0.82692	0.62179
17	20810000	20905000	17	20810000	20905000	255,255,0	0.69922	0.023593	0.02353	0.5	0.56667
17	38590000	38695000	17	38590000	38695000	255,255,0	1.1346	0.01237	0.03463	0.77273	0.79091
17	29555000	29705000	17	29555000	29705000	255,255,0	1.05	0.019443	0.026724	0.71111	0.80889
17	76255000	76370000	17	76255000	76370000	255,255,0	0.95624	0.023151	0.022994	0.81061	0.50758
17	72780000	72870000	17	72780000	72870000	255,255,0	1.0526	0.022484	0.023625	0.66667	0.74074
17	46100000	46215000	17	46100000	46215000	255,255,0	1.2348	0.025962	0.019849	0.79545	0.81061
17	80405000	80520000	17	80405000	80520000	255,255,0	1.2883	0.017023	0.028632	0.73485	0.81061
17	41955000	42085000	17	41955000	42085000	255,255,0	0.88381	0.023054	0.022425	0.63905	0.65089
17	42980000	43100000	17	42980000	43100000	255,255,0	1.1609	0.029353	0.015776	0.84028	0.75694
17	26905000	27045000	17	26905000	27045000	255,255,0	0.97646	0.016861	0.027975	0.60714	0.79082
17	66165000	66260000	17	66165000	66260000	255,255,0	1.0068	0.014572	0.030113	0.7	0.7
17	78390000	78550000	17	78390000	78550000	255,255,0	1.1403	0.027891	0.01566	0.87891	0.65234
17	38025000	38135000	17	38025000	38135000	255,255,0	1.0347	0.024416	0.018937	0.66116	0.80992
17	77820000	77965000	17	77820000	77965000	255,255,0	1.0054	0.012299	0.031048	0.54762	0.8619
17	7130000	7255000	17	7130000	7255000	255,255,0	0.94495	0.030552	0.01274	0.77564	0.50641
17	30675000	30775000	17	30675000	30775000	255,255,0	1.055	0.018199	0.02504	0.69	0.79
17	72645000	72735000	17	72645000	72735000	255,255,0	1.0745	0.016294	0.026372	0.74074	0.71605
17	34165000	34280000	17	34165000	34280000	255,255,0	1.1016	0.022119	0.020064	0.75	0.81061
17	56085000	56195000	17	56085000	56195000	255,255,0	1.2028	0.022116	0.020029	0.80992	0.71074
17	37420000	37555000	17	37420000	37555000	255,255,0	0.97447	0.021834	0.019866	0.71978	0.6978
17	38350000	38445000	17	38350000	38445000	255,255,0	1.0321	0.021582	0.019887	0.67778	0.76667
17	66035000	66160000	17	66035000	66160000	255,255,0	0.96076	0.022356	0.018266	0.69872	0.66026
17	70550000	70720000	17	70550000	70720000	255,255,0	1.4382	0.022661	0.017659	0.92042	0.85813
17	25700000	25780000	17	25700000	25780000	255,255,0	0.85739	0.021147	0.018962	0.67188	0.64062
17	75140000	75215000	17	75140000	75215000	255,255,0	0.75236	0.013786	0.026013	0.50781	0.58594
17	9880000	9965000	17	9880000	9965000	255,255,0	0.92144	0.028785	0.0099948	0.68056	0.51389
17	46425000	46545000	17	46425000	46545000	255,255,0	1.1387	0.024125	0.014538	0.82639	0.71528
17	7620000	7715000	17	7620000	7715000	255,255,0	1.0145	0.019599	0.018969	0.72222	0.65556
17	55085000	55170000	17	55085000	55170000	255,255,0	0.9802	0.0085443	0.029996	0.56575	0.72538
17	37785000	37910000	17	37785000	37910000	255,255,0	1.2165	0.016277	0.022031	0.78846	0.86538
17	3430000	3565000	17	3430000	3565000	255,255,0	1.0699	0.020116	0.017906	0.74176	0.77473
17	10530000	10630000	17	10530000	10630000	255,255,0	0.99132	0.024068	0.013898	0.77	0.57
17	26235000	26360000	17	26235000	26360000	255,255,0	0.76736	0.01924	0.018523	0.67308	0.51923
17	79095000	79205000	17	79095000	79205000	255,255,0	0.95228	0.015405	0.021918	0.66116	0.69421
17	80190000	80285000	17	80190000	80285000	255,255,0	1.0218	0.022444	0.0143	0.74444	0.61111
17	44165000	44270000	17	44165000	44270000	255,255,0	1.1015	0.011222	0.024068	0.80909	0.77273
17	1555000	1620000	17	1555000	1620000	255,255,0	0.69913	0.021164	0.014077	0.5	0.5
17	32745000	32850000	17	32745000	32850000	255,255,0	0.75592	0.0225	0.012272	0.62727	0.51818
17	58375000	58470000	17	58375000	58470000	255,255,0	0.95886	0.011004	0.023658	0.52222	0.76667
17	37220000	37310000	17	37220000	37310000	255,255,0	0.90566	0.0084992	0.026149	0.54321	0.74074
17	2245000	2340000	17	2245000	2340000	255,255,0	0.67576	0.01526	0.019341	0.5	0.52222
17	26370000	26465000	17	26370000	26465000	255,255,0	0.98107	0.023067	0.011511	0.76667	0.67778
17	35870000	35970000	17	35870000	35970000	255,255,0	0.94173	0.014122	0.019808	0.67	0.71
17	5390000	5480000	17	5390000	5480000	255,255,0	1.0539	0.012314	0.021591	0.71605	0.74074
17	78165000	78240000	17	78165000	78240000	255,255,0	0.74134	0.016016	0.017651	0.54712	0.54812
17	57300000	57385000	17	57300000	57385000	255,255,0	0.79011	0.017739	0.015747	0.51389	0.59722
17	4470000	4570000	17	4470000	4570000	255,255,0	0.82783	0.01591	0.016189	0.63964	0.56964
17	29230000	29310000	17	29230000	29310000	255,255,0	0.78896	0.014468	0.017105	0.60938	0.57812
17	61700000	61775000	17	61700000	61775000	255,255,0	0.86293	0.020422	0.010622	0.625	0.55357
17	35305000	35400000	17	35305000	35400000	255,255,0	0.91405	0.017412	0.013078	0.65556	0.67778
17	7815000	7895000	17	7815000	7895000	255,255,0	0.84157	0.015404	0.014784	0.57812	0.64062
17	79290000	79390000	17	79290000	79390000	255,255,0	0.67568	0.015172	0.014978	0.51	0.51
17	29420000	29545000	17	29420000	29545000	255,255,0	0.74541	0.014146	0.015707	0.52147	0.65195
17	77005000	77085000	17	77005000	77085000	255,255,0	0.75917	0.015498	0.014052	0.54115	0.59462
17	72290000	72365000	17	72290000	72365000	255,255,0	0.85506	0.012611	0.016758	0.625	0.625
17	67325000	67410000	17	67325000	67410000	255,255,0	0.81182	0.017853	0.011188	0.62103	0.51587
17	80905000	81010000	17	80905000	81010000	255,255,0	0.80885	0.014728	0.01403	0.59091	0.5
17	73515000	73590000	17	73515000	73590000	255,255,0	0.75847	0.011848	0.016278	0.55357	0.55357
17	40345000	40450000	17	40345000	40450000	255,255,0	0.98021	0.012655	0.015392	0.75455	0.7
17	36910000	37030000	17	36910000	37030000	255,255,0	0.87431	0.015	0.012544	0.72917	0.59028
17	40855000	40950000	17	40855000	40950000	255,255,0	0.72623	0.01696	0.010307	0.54901	0.54226
17	47025000	47125000	17	47025000	47125000	255,255,0	0.7291	0.014902	0.011993	0.51	0.57
17	48430000	48555000	17	48430000	48555000	255,255,0	1.0016	0.01487	0.011719	0.69872	0.75
17	48710000	48775000	17	48710000	48775000	255,255,0	0.68972	0.0041643	0.020799	0.5	0.5
17	605000	690000	17	605000	690000	255,255,0	0.8001	0.014851	0.0095851	0.65278	0.56944
17	7255000	7340000	17	7255000	7340000	255,255,0	0.79877	0.015713	0.0083804	0.65278	0.51389
17	46795000	46870000	17	46795000	46870000	255,255,0	0.78612	0.0068862	0.017142	0.51786	0.625
17	35770000	35850000	17	35770000	35850000	255,255,0	0.78653	0.0074769	0.014688	0.51562	0.67188
17	37695000	37780000	17	37695000	37780000	255,255,0	0.75089	0.012201	0.0089778	0.59722	0.56944
17	18030000	18120000	17	18030000	18120000	255,255,0	0.68133	0.010304	0.0099015	0.51852	0.54321
17	78835000	78905000	17	78835000	78905000	255,255,0	0.69529	0.011657	0.0083343	0.53061	0.53061
17	2415000	2495000	17	2415000	2495000	255,255,0	0.72301	0.011232	0.0085539	0.57812	0.57812
18	68255000	70265000	18	68255000	70265000	255,255,0	0.46415	0.35901	0.37185	0.53867	0.41224
18	70350000	71595000	18	70350000	71595000	255,255,0	1.0388	0.22351	0.23425	0.64252	0.60406
18	75465000	76750000	18	75465000	76750000	255,255,0	0.67633	0.21038	0.23918	0.56389	0.51472
18	7010000	8435000	18	7010000	8435000	255,255,0	0.54637	0.23079	0.21167	0.41436	0.54398
18	53025000	54260000	18	53025000	54260000	255,255,0	0.89214	0.20176	0.16324	0.43155	0.77747
18	75770000	76745000	18	75770000	76745000	255,255,0	0.76054	0.19862	0.14081	0.42489	0.6013
18	30785000	31365000	18	30785000	31365000	255,255,0	0.73693	0.16536	0.13888	0.47265	0.43847
18	27425000	27870000	18	27425000	27870000	255,255,0	0.75489	0.14086	0.13535	0.46364	0.42222
18	27930000	28490000	18	27930000	28490000	255,255,0	0.84355	0.14188	0.12628	0.40593	0.53348
18	19555000	20300000	18	19555000	20300000	255,255,0	1.0711	0.11346	0.11537	0.63117	0.7782
18	57655000	58235000	18	57655000	58235000	255,255,0	0.80663	0.10488	0.12094	0.50981	0.61474
18	70425000	70915000	18	70425000	70915000	255,255,0	0.92008	0.11643	0.10272	0.71054	0.45648
18	74945000	75400000	18	74945000	75400000	255,255,0	0.67889	0.079403	0.12439	0.43043	0.52705
18	4225000	5065000	18	4225000	5065000	255,255,0	1.3415	0.12144	0.078432	0.52168	0.93098
18	54560000	55215000	18	54560000	55215000	255,255,0	1.1052	0.12668	0.072968	0.52657	0.83427
18	54405000	55175000	18	54405000	55175000	255,255,0	1.4889	0.11119	0.088326	0.84179	0.80739
18	43280000	43680000	18	43280000	43680000	255,255,0	1.2346	0.13969	0.059422	0.555	0.85437
18	49275000	49830000	18	49275000	49830000	255,255,0	1.2408	0.12393	0.073876	0.61863	0.79972
18	61145000	61660000	18	61145000	61660000	255,255,0	1.4715	0.09762	0.097756	0.82541	0.73454
18	72020000	72235000	18	72020000	72235000	255,255,0	1.0147	0.026696	0.16818	0.50866	0.67749
